bin,sku,Msku,Asin,External id 1,External id 2,External id 3,title,Sellable,Unsellable - Total,Unsellable - Vendor Damage,Unsellable - Carrier Damage,Unsellable - Warehouse Damage,Unsellable - Defective,Unsellable - Shipper Damage,Unsellable - Customer Return Damage,Unsellable - Expired,Reserved,Customer returns,Pending Cancelled,Actual expiration,Amazon expiration
A200,X001ZWOOBL,RVEDA-smpo-condr-pk-50-ech-25,B0BSNT1CDX,,,,The Regal Veda | 25 Pcs Shampoo 35 Ml And 25 Pcs Hair Conditioner 35 Ml Combo For Hotel Amenities | Hotel Toiletries | Guest House Kit | Hotel Accessories | Hospital Toiletry Kits | Spa | Pack Of 50,50,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001ZWNR5P,RVEDA-shwr-gel-mstzr-pk-50-ech-25,B0BSNQ2N91,,,,The Regal Veda | 25 Pcs Shower Gel 35 Ml And 25 Pcs Moisturizer 35 Ml Combo For Hotel Amenities | Hotel Toiletries | Guest House Kit | Hotel Accessories | Hospital Toiletry Kits | SPA | Pack Of 50,49,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001SIZG23,The regal veda moisturizer 50,B0BRD42BT8,,,,The Regal Veda | 50 Set Of Moisturizer 35 Ml | Moisturizer For Hotel Amenities | Hotel Toiletries | Hospital Toiletry Kits | Guest House Kit | Hotel Accessories | Pack Of 50,93,0,0,0,0,0,0,0,0,0,0,0,30-Sep-2026,31-Aug-2026
A100,X001XE5B31,RVeda-toltrs-set-of-4-pk of 100-25ech,B0BSXBNRPH,,,,The Regal Veda | Set Of 100 25 Pcs Shower Gel 35 Ml | 25 Pcs Moisturizer 35 Ml | 25 Pcs Shampoo 35 Ml | 25 Pcs Hair Conditioner 35 Ml | Hotel Amenities | Guest House Kit | Pack Of 100,18,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SJ0PTB,VINSAN 100 Pcs Hair Conditioner 15 Ml,B0C5HZPQZ9,,,,VINSAN Set of 100 Pcs Hair Conditioner 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | SPA | Marriage Halls | Pack of 100,15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SIX8KP,Vinsan Conditioner 15 ml Pack of 50,B0C53B2NJ8,,,,VINSAN Set of 50 Pcs Hair Conditioner 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | SPA | Marriage Halls | Pack of 50,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SJ0PTL,Vinsan Shower Gel 15 ml Pack of 50,B0C53H2Y5H,,,,VINSAN Set of 50 Pcs Shower Gel 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | SPA | Marriage Halls | Pack of 50,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SJ0FFZ,Vinsan Shampoo 15 ml Pack of 50,B0C53FVQCC,,,,VINSAN Set of 50 Pcs of Hair Shampoo 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | SPA | Marriage Halls | Pack of 50,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SJ0FFP,Vinsan Moisturiser 15 ml Pack of 50,B0C53GFKM9,,,,VINSAN Set of 50 Pcs of Moisturizer Hair Conditioner 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | SPA | Marriage Halls | Pack of 50,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X002JG1U6J,Shaving HFlod Sachet Pack-100,B0GSKQ6SJB,,,,"Vinsan (Pack-100, 4ml) Premium Hydrating Shave Gel Sachet – Luxury Hotel Guest Amenities & Airbnb Toiletries – Infused with Aloe Vera & Chamomile",10,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SJ502N,Vinsan-Shmpo-Cndr-Pk-100-Ech-50,B0C5JNZ1JB,,,,Vinsan 50 Pcs Shampoo15 Ml And 50 Pcs Conditioner 15 Ml Combo | For Hotel Amenities | Hotel Toiletries | Guest House Kit | Hotel Accessories | Hospital Toiletries | Spa | Pack Of 100,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SJ1D65,Vinsan-Shwr-Gl-Mostrisr-Pk-100-Ech-50,B0C5JLXN9Q,,,,Vinsan 50 Pcs Shower Gel 15 Ml And 50 Pcs Moisturizer 15 Ml Combo | For Hotel Amenities | Hotel Toiletries | Guest House Kit | Hotel Accessories | Hospital Toiletries | Spa | Pack Of 100,15,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SIW2H5,Vinsan Shampoo 15 ml Pack of 100,B0C5HZTZHR,,,,Vinsan Set Of 100 Pcs Of Hair Shampoo 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls | Pack Of 100,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SIW2GV,Vinsan Moisturiser 15ml Pack Of 100,B0C5J594BQ,,,,Vinsan Set Of 100 Pcs Of Moisturizer Hair Conditioner 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls | Pack Of 100,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A100,X001SIX8KZ,Vinsan Shower Gel 15ml Pack Of 100,B0C5JD656H,,,,Vinsan Set Of 100 Pcs Shower Gel 15 Ml For | Guest House Kit |Hotel Toiletries Kit | Room Amenities | Hospital Amenities Kits | Spa | Marriage Halls | Pack Of 100,15,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2027,01-Dec-2027
A200,X001SNBEFB,Disposable Hotel Slippers 25 Pairs,B0BHX151VW,,,,clayherbs (25 Pair Set Disposable Slippers | Washable Slippers | Non-slip | Closed Toe | House Guest Slippers | Bulk Pack for Hotel and Spa | Indoor Slipper,100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029AZ2F5,Plant Seeds Pen (Pack-10),B0F18Q7BP9,,,,"clayherbs (Pack-10 Blue Ink Pen | Return Gift | Corporate Gifting | Sustainable Pens | Eco-Friendly | Paper Pens | Biodegradable | Plantable Seeds | Bulk Pen For Hotels, Office and Schools",13,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029AWNPH,Plant Seeds Pen (Pack-20),B0F18VC652,,,,"clayherbs (Pack-20 Blue Ink Pen | Return Gift | Corporate Gifting | Sustainable Pens | Eco-Friendly | Paper Pens | Biodegradable | Plantable Seeds | Bulk Pen For Hotels, Office and Schools",21,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029AWRZN,Plant Seeds Pen (Pack-25),B0F18V1P72,,,,"clayherbs (Pack-25 Blue Ink Pen | Return Gift | Corporate Gifting | Sustainable Pens | Eco-Friendly | Paper Pens | Biodegradable | Plantable Seeds | Bulk Pen For Hotels, Office and Schools",50,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029B2V3F,Plant Seeds Pen (Pack-30),B0F18XD8FJ,,,,"clayherbs (Pack-30 Blue Ink Pen | Return Gift | Corporate Gifting | Sustainable Pens | Eco-Friendly | Paper Pens | Biodegradable | Plantable Seeds | Bulk Pen For Hotels, Office and Schools",19,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029B2LAD,Plant Seeds Pen (Pack-5),B0F18V91SC,,,,"clayherbs (Pack-5 Blue Ink Pen | Return Gift | Corporate Gifting | Sustainable Pens | Eco-Friendly | Paper Pens | Biodegradable | Plantable Seeds | Bulk Pen For Hotels, Office and Schools",24,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029XG1X9,New Kit White (Pack-100),B0F3TCPJK3,,,,clayherbs 100Sets Eco-Friendly Toiletry Kit Wooden Comb Paper Sachet Toothpaste & Toothbrush Shaving Kit with Paper Sachet Shaving Gel and Shower Cap Sustainable Amenities for Hotel Resort Guest House,30,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029XIXIF,New Kit White (Pack-150),B0F3TG2YB8,,,,clayherbs 150Sets Eco-Friendly Toiletry Kit Wooden Comb Paper Sachet Toothpaste & Toothbrush Shaving Kit with Paper Sachet Shaving Gel and Shower Cap Sustainable Amenities for Hotel Resort Guest House,30,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002749TYN,1ltr S-B-C-M-H-D Pack-1,B0DQLBNM7K,,,,"clayherbs 1LTR Refill Pouch, Shampoo - Conditioner - Bath Gel - Moisturizer - Hand Wash - Dish Wash Premium Toiletries, Luxury Hotel Rooms, Hospital, Guest House - Amenities Bottle Refiller (Each 1 Pouch)",28,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002748D9F,1Ltr- SHMP-CONDI-MOISTRISR,B0DQL6FFK2,,,,"clayherbs 1LTR Refill Pouch, Shampoo - Conditioner - Moisturizer Premium Toiletries, Luxury Hotel Rooms, Hospital, Guest House - Amenities Bottle Refiller.",18,0,0,0,0,0,0,0,0,1,0,0,,
A100,X0029XIQDR,New Kit White (Pack-200),B0F3TJ2GCY,,,,clayherbs 200Sets Eco-Friendly Toiletry Kit Wooden Comb Paper Sachet Toothpaste & Toothbrush Shaving Kit with Paper Sachet Shaving Gel and Shower Cap Sustainable Amenities for Hotel Resort Guest House,30,0,0,0,0,0,0,0,0,0,0,0,,
A100,X002C6JQHL,20ml Conditioner Pack-100,B0D22MKFZQ,,,,"clayherbs 20ml Bulk Hair Conditioner | Moisturizing | Hair Wash | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Bulk Hotel Toiletries Kit | Marriage Hall (Pack-100, Lavender and Patchouli)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002C6QYY9,Shampoo 20ml Pack-50,B0D22MKFZQ,,,,"clayherbs 20ml Bulk Hair Conditioner | Moisturizing | Hair Wash | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Bulk Hotel Toiletries Kit | Marriage Hall (Pack-100, Lavender and Patchouli)",36,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002C6NVLN,20ml Conditioner Pack-150,B0D22WKCQC,,,,"clayherbs 20ml Bulk Hair Conditioner | Moisturizing | Hair Wash | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Bulk Hotel Toiletries Kit | Marriage Hall (Pack-150, Lavender and Patchouli)",20,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002C6JNCT,20ml Conditioner Pack-50,B0D22TKQV3,,,,"clayherbs 20ml Bulk Hair Conditioner | Moisturizing | Hair Wash | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Bulk Hotel Toiletries Kit | Marriage Hall (Pack-50, Lavender and Patchouli)",9,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002C6RC3V,Shampoo 20ml Pack-100,B0D22TN799,,,,"clayherbs 20ml Bulk Shampoo | Hair Wash | Hair Shampoo | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Guest House, Marriage Hall and Hospitality (Pack-100, Tea Tree and Bergamot Leaves)",29,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X002C6L7VJ,Shampoo 20ml Pack-150,B0D22QSLHM,,,,"clayherbs 20ml Bulk Shampoo | Hair Wash | Hair Shampoo | Mini Travel Kit | Hotel Toiletries Kit | Hotel Kit | Guest Room Amenities | Guest House, Marriage Hall and Hospitality (Pack-150, Tea Tree and Bergamot Leaves)",13,0,0,0,0,0,0,0,0,0,0,0,31-Dec-2026,01-Dec-2026
A100,X0029Z4P03,New 30ml S+S+C+M (Each-75),B0F3TVK7RL,,,,"clayherbs 30ML Hotel Toiletries Kit, Guest Amenities, Shower Gel, Shampoo, Hair Conditioner, Moisturiser Mini Travel Size Kit, Bulk Toiletry, Guest House, Sustainable Amenities for Hotel Resort Guest House (Multicolor, Pack-300)",100,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029Z4PWV,New 30ml S+S+C+M (Each-50),B0F3TTVVLQ,,,,"clayherbs 30ML Hotel Toiletries Kit, Guest Amenities, Shower Gel, Shampoo, Hair Conditioner, Moisturiser Mini Travel Size Kit, Bulk Toiletry, Guest House, Sustainable Amenities for Hotel Resort Guest House (Multicolor, pack-200)",85,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029XIXIP,New Kit White (Pack-50),B0F3TKQVRT,,,,clayherbs 50 Sets Eco-Friendly Toiletry Kit Wooden Comb Paper Sachet Toothpaste & Toothbrush Shaving Kit with Paper Sachet Shaving Gel and Shower Cap Sustainable Amenities for Hotel Resort Guest House,6,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001SND76F,Earth-Naturals-Soap-20g-pack-of-150,B0BRSYX9S1,,,,clayherbs Earth Naturals (20g) Pack-150 Bar Hotel Travel Size Soap Bar Bulk | Cleansing Soaps | Bath Amenities | Airbnb Vacation | Toiletries For Guest Bathroom | Travel Soap,36,0,0,0,0,0,0,0,0,0,0,0,,
A200,X001QYBXGH,mystique-botanics-hotl-tors-50-box,B09VC5Y33X,,,,clayherbs Mysitque Botanix 50 Sets Hotel Accessories | 15g Soap | Hotel Toiletries | Guest House Kit | Hotel Amenities | Marriage Guest Toiletry Kit | Pack Of 50,23,0,0,0,0,0,0,0,0,1,0,0,31-Dec-2027,01-Dec-2027
A100,X0028GQLBT,Pack-100 (Pencil),B0DWN91WT4,,,,"clayherbs Pack of-100 Pencil | Wooden Pencil | Sustainable | Pencils | Eco-Friendly | Biodegradable | ideal for hotels, offices, schools, and events",25,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0028GEJW7,Tic Tic Ball Pen (Pack-100),B0DWMSJL56,,,,"clayherbs Pack-100 Blue Ink Pen | Sustainable Pens | Eco-Friendly | Paper Pen | Biodegradable | Bulk Pens For Hotels, Office and Schools | made with Recycled Kraft Paper (Color May Vary)",25,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0029YXQCR,New 30ml S+S+C+M (Each-25),B0F3TWDC6T,,,,"clayherbs Pack-100 EACH-25 30ML Hotel Toiletries Kit, Guest Amenities, Shower Gel, Shampoo, Hair Conditioner, Moisturiser Mini Travel Size Kit, Bulk Toiletry, Guest House, Sustainable Amenities for Hotel Resort Guest House",84,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0028GJ85F,Tic Tic Ball Pen (Pack-200),B0DWMTQCJD,,,,"clayherbs Pack-200 Blue Ink Pen | Sustainable Pens | Eco-Friendly | Paper Pen | Biodegradable | Bulk Pens For Hotels, Office and Schools | made with Recycled Kraft Paper (Color May Vary)",13,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0028GJB4D,Tic Tic Ball Pen (Pack-300),B0DWMV71BV,,,,"clayherbs Pack-300 Blue Ink Pen | Sustainable Pens | Eco-Friendly | Paper Pen | Biodegradable | Bulk Pens For Hotels, Office and Schools | made with Recycled Kraft Paper (Color May Vary)",26,0,0,0,0,0,0,0,0,0,0,0,,
A100,X0028GEFE9,Tic Tic Ball Pen (Pack-50),B0DWMV1QC1,,,,"clayherbs Pack-50 Blue Ink Pen | Sustainable Pens | Eco-Friendly | Paper Pen | Biodegradable | Bulk Pens For Hotels, Office and Schools | made with Recycled Kraft Paper (Color May Vary)",37,0,0,0,0,0,0,0,0,0,0,0,,
A100,X001Z6LB13,Lxry. Disp. Shaving Kit 50 Sets,B0CRTML6P4,,,,"clayherbs Toiletries Sets Hotel Accessories,Hotel Kit,Guest Room Amenities,Marriage Guest Toiletry Kit Hospital Kit Shaving Kit (1 Razor & 1 Shaving Gel Tube 8g) Set Of (50), White",48,0,0,0,0,0,0,0,0,0,0,0,,
